,orderNo,Salmon,Pork Chop,Sea Bass,Duck Breast,Swordfish,Pork Tenderloin,Filet Mignon,Roast Chicken,rowTotal,,,4253,
6797,135244,1,0,0,2,0,1,1,0,5,,,,
6841,135329,1,0,2,0,0,1,1,0,5,,,,
6842,135331,1,0,0,2,1,0,0,1,5,,,,
6913,135444,1,0,0,1,1,2,0,0,5,,,,
6934,135473,1,0,3,0,0,0,1,0,5,,,,
6947,135499,1,0,0,0,0,0,4,0,5,,,,
6952,135506,1,0,0,1,1,1,1,0,5,,,,
6962,135528,1,0,0,0,0,1,3,0,5,,,,
6991,135584,1,0,1,1,0,1,1,0,5,,,,
7016,135633,1,0,2,0,0,1,1,0,5,,,,
7041,135691,1,0,3,0,0,1,0,0,5,,,,
7065,135730,1,0,1,0,1,1,0,1,5,,,,
7081,135766,1,0,1,1,1,0,1,0,5,,,,
7083,135771,1,0,1,0,0,2,1,0,5,,,,
7101,135801,1,0,0,1,1,0,2,0,5,,,,
7109,135814,1,0,1,0,0,1,2,0,5,,,,
7143,135879,1,0,0,0,2,0,1,1,5,,,,
7146,135886,1,0,0,1,0,1,2,0,5,,,,
7177,135956,1,0,0,0,1,0,3,0,5,,,,
7186,135970,1,0,1,1,1,1,0,0,5,,,,
7198,135988,1,0,0,0,0,2,2,0,5,,,,
7201,135994,1,0,0,0,1,2,0,1,5,,,,
7226,136036,1,0,1,0,1,0,2,0,5,,,,
7258,136100,1,0,1,0,2,1,0,0,5,,,,
7267,136113,1,0,1,0,2,1,0,0,5,,,,
7314,136201,1,0,1,0,1,2,0,0,5,,,,
7316,136207,1,0,0,0,0,3,1,0,5,,,,
7332,136237,1,0,1,1,0,0,1,1,5,,,,
7335,136243,1,0,0,0,0,3,0,1,5,,,,
7339,136250,1,0,0,3,0,0,1,0,5,,,,
7369,136311,1,0,2,0,0,1,1,0,5,,,,
7374,136320,1,0,1,2,1,0,0,0,5,,,,
7377,136329,1,0,1,1,0,1,1,0,5,,,,
7382,136338,1,0,1,0,1,0,1,1,5,,,,
7396,136362,1,0,1,2,0,0,1,0,5,,,,
7403,136372,1,0,1,0,1,1,1,0,5,,,,
7444,136436,1,0,1,0,1,2,0,0,5,,,,
7516,136557,1,0,1,0,1,0,2,0,5,,,,
7560,136636,1,0,1,1,1,0,1,0,5,,,,
7568,136655,1,0,0,0,0,1,3,0,5,,,,
7579,136674,1,0,1,0,0,3,0,0,5,,,,
7583,136683,1,0,0,1,0,3,0,0,5,,,,
7595,136712,1,0,1,1,0,1,1,0,5,,,,
7599,136727,1,0,1,1,1,0,0,1,5,,,,
7606,136737,1,0,1,0,0,2,1,0,5,,,,
7612,136744,1,0,0,1,0,1,2,0,5,,,,
7625,136765,1,0,0,1,1,0,0,2,5,,,,
7650,136820,1,0,2,1,0,0,1,0,5,,,,
7662,136844,1,0,1,2,0,1,0,0,5,,,,
7709,136935,1,0,0,2,0,1,0,1,5,,,,
7766,137057,1,0,2,0,0,2,0,0,5,,,,
7805,137114,1,0,1,0,1,0,2,0,5,,,,
7814,137137,1,0,1,1,1,0,1,0,5,,,,
7817,137143,1,0,1,1,0,1,1,0,5,,,,
7821,137149,1,0,1,0,0,2,1,0,5,,,,
7823,137155,1,0,2,0,0,0,2,0,5,,,,
7867,137256,1,0,1,0,0,2,1,0,5,,,,
7908,137324,1,0,2,1,0,0,1,0,5,,,,
7916,137336,1,0,1,0,0,1,2,0,5,,,,
7931,137362,1,0,1,0,0,1,2,0,5,,,,
7938,137373,1,0,0,0,1,2,1,0,5,,,,
7942,137378,1,0,1,0,0,2,1,0,5,,,,
7943,137379,1,0,0,0,0,2,1,1,5,,,,
7952,137395,1,0,2,0,0,0,2,0,5,,,,
7974,137438,1,0,2,1,0,0,1,0,5,,,,
7978,137449,1,0,2,1,0,0,0,1,5,,,,
7983,137455,1,0,0,1,1,0,1,1,5,,,,
8002,137481,1,0,2,0,0,2,0,0,5,,,,
8007,137491,1,0,0,1,0,1,1,1,5,,,,
8013,137502,1,0,0,1,1,0,2,0,5,,,,
8017,137511,1,0,2,2,0,0,0,0,5,,,,
8023,137520,1,0,1,0,0,1,1,1,5,,,,
8035,137546,1,0,0,1,1,1,1,0,5,,,,
8038,137552,1,0,0,1,0,1,2,0,5,,,,
8057,137586,1,0,2,1,1,0,0,0,5,,,,
8065,137600,1,0,1,1,1,0,0,1,5,,,,
8085,137635,1,0,1,1,0,1,1,0,5,,,,
8104,137669,1,0,1,2,0,0,1,0,5,,,,
8131,137712,1,0,2,0,0,1,1,0,5,,,,
8177,137800,1,0,1,2,0,1,0,0,5,,,,
8182,137805,1,0,1,0,0,1,2,0,5,,,,
8199,137842,1,0,1,0,0,1,2,0,5,,,,
8201,137846,1,0,0,0,0,2,2,0,5,,,,
8204,137853,1,0,1,0,0,0,3,0,5,,,,
8217,137888,1,0,1,1,0,0,2,0,5,,,,
8239,137933,1,0,2,0,1,0,1,0,5,,,,
8246,137948,1,0,2,0,0,0,2,0,5,,,,
8256,137967,1,0,1,1,0,1,1,0,5,,,,
8260,137973,1,0,3,0,1,0,0,0,5,,,,
8283,138021,1,0,3,0,0,0,1,0,5,,,,
8301,138060,1,0,0,0,1,2,1,0,5,,,,
8309,138080,1,0,2,1,0,0,1,0,5,,,,
8336,138134,1,0,0,2,1,1,0,0,5,,,,
8352,138159,1,0,1,0,0,1,1,1,5,,,,
8383,138243,1,0,0,0,1,2,1,0,5,,,,
8390,138256,1,0,1,1,0,1,1,0,5,,,,
8427,138339,1,0,0,0,0,0,4,0,5,,,,
8458,138397,1,0,1,0,0,1,1,1,5,,,,
8459,138398,1,0,1,0,0,2,1,0,5,,,,
8466,138413,1,0,1,2,0,0,1,0,5,,,,
8495,138476,1,0,2,0,0,1,1,0,5,,,,
8518,138523,1,0,1,1,1,1,0,0,5,,,,
8557,138596,1,0,0,0,2,0,2,0,5,,,,
8568,138612,1,0,0,0,1,0,2,1,5,,,,
8572,138622,1,0,1,1,1,1,0,0,5,,,,
8589,138662,1,0,0,0,0,3,1,0,5,,,,
8603,138684,1,0,0,0,2,1,1,0,5,,,,
8660,138793,1,0,1,1,0,1,1,0,5,,,,
8681,138834,1,0,1,0,1,1,0,1,5,,,,
8692,138852,1,0,1,0,0,3,0,0,5,,,,
8724,138926,1,0,0,0,1,2,1,0,5,,,,
8728,138935,1,0,0,1,1,0,2,0,5,,,,
8737,138950,1,0,0,1,0,0,3,0,5,,,,
8740,138954,1,0,2,1,1,0,0,0,5,,,,
8742,138957,1,0,1,0,1,1,1,0,5,,,,
8792,139045,1,0,1,0,2,1,0,0,5,,,,
8837,139118,1,0,0,1,1,0,2,0,5,,,,
8846,139137,1,0,0,1,1,0,2,0,5,,,,
8859,139165,1,0,0,0,0,1,1,2,5,,,,
8875,139199,1,0,2,0,0,1,1,0,5,,,,
8889,139223,1,0,1,1,1,1,0,0,5,,,,
8895,139235,1,0,0,0,0,2,2,0,5,,,,
8907,139260,1,0,1,1,0,0,2,0,5,,,,
8964,139369,1,0,0,0,3,0,1,0,5,,,,
8974,139400,1,0,1,0,2,1,0,0,5,,,,
8998,139443,1,0,2,0,0,0,2,0,5,,,,
9067,139588,1,0,2,0,0,1,1,0,5,,,,
9075,139604,1,0,0,1,1,1,1,0,5,,,,
9086,139620,1,0,0,0,1,3,0,0,5,,,,
9093,139634,1,0,0,0,1,1,2,0,5,,,,
9098,139646,1,0,0,0,0,2,1,1,5,,,,
9109,139666,1,0,1,0,0,1,1,1,5,,,,
9119,139687,1,0,1,0,1,1,1,0,5,,,,
9179,139808,1,0,0,1,1,0,2,0,5,,,,
9180,139810,1,0,0,0,1,2,1,0,5,,,,
9189,139827,1,0,1,0,0,2,1,0,5,,,,
9201,139850,1,0,0,1,0,0,3,0,5,,,,
9209,139861,1,0,0,0,0,1,3,0,5,,,,
9212,139866,1,0,0,1,1,1,1,0,5,,,,
9213,139867,1,0,0,1,1,1,1,0,5,,,,
9229,139900,1,0,1,0,0,0,3,0,5,,,,
9237,139914,1,0,1,0,1,2,0,0,5,,,,
9245,139931,1,0,1,0,0,1,1,1,5,,,,
9251,139943,1,0,1,0,1,1,1,0,5,,,,
9255,139951,1,0,1,0,0,1,0,2,5,,,,
9260,139962,1,0,1,0,0,0,2,1,5,,,,
9267,139980,1,0,0,4,0,0,0,0,5,,,,
9285,140010,1,0,0,1,1,1,1,0,5,,,,
9297,140029,1,0,1,1,0,0,1,1,5,,,,
9317,140056,1,0,1,1,0,1,1,0,5,,,,
9335,140098,1,0,1,0,0,1,2,0,5,,,,
9346,140118,1,0,0,2,0,1,0,1,5,,,,
9351,140133,1,0,3,0,0,0,1,0,5,,,,
9385,140187,1,0,1,1,0,1,1,0,5,,,,
9389,140195,1,0,0,1,2,0,1,0,5,,,,
9403,140222,1,0,0,1,2,0,0,1,5,,,,
9449,140316,1,0,0,1,2,1,0,0,5,,,,
9456,140328,1,0,1,1,0,1,1,0,5,,,,
9464,140344,1,0,1,0,1,1,1,0,5,,,,
9471,140351,1,0,1,0,2,0,1,0,5,,,,
9474,140357,1,0,3,0,0,1,0,0,5,,,,
9502,140406,1,0,0,1,0,2,1,0,5,,,,
9549,140493,1,0,0,1,1,0,2,0,5,,,,
9556,140508,1,0,1,1,0,0,1,1,5,,,,
9577,140552,1,0,1,0,1,2,0,0,5,,,,
9592,140589,1,0,3,0,0,0,0,1,5,,,,
9612,140629,1,0,0,0,0,1,3,0,5,,,,
9640,140673,1,0,0,2,1,1,0,0,5,,,,
9647,140684,1,0,2,1,0,0,1,0,5,,,,
9648,140686,1,0,1,1,1,1,0,0,5,,,,
9652,140695,1,0,0,0,0,1,3,0,5,,,,
9685,140748,1,0,0,1,2,0,1,0,5,,,,
9691,140755,1,0,0,1,1,0,2,0,5,,,,
9709,140786,1,0,0,2,0,0,1,1,5,,,,
9725,140821,1,0,0,2,1,1,0,0,5,,,,
9728,140828,1,0,0,1,0,1,2,0,5,,,,
9744,140858,1,0,2,1,1,0,0,0,5,,,,
9745,140861,1,0,1,1,1,1,0,0,5,,,,
9822,141016,1,0,1,1,1,1,0,0,5,,,,
9836,141042,1,0,1,0,1,0,1,1,5,,,,
9844,141058,1,0,1,1,0,1,1,0,5,,,,
9944,141267,1,0,2,1,0,0,1,0,5,,,,
9982,141349,1,0,0,1,1,2,0,0,5,,,,
9983,141350,1,0,1,1,1,0,1,0,5,,,,
9993,141368,1,0,1,1,0,2,0,0,5,,,,
9995,141371,1,0,1,0,1,0,2,0,5,,,,
9998,141374,1,0,1,1,0,1,0,1,5,,,,
10022,141406,1,0,2,1,0,1,0,0,5,,,,
10046,141447,1,0,1,1,1,0,0,1,5,,,,
10079,141505,1,0,0,1,0,2,0,1,5,,,,
10116,141600,1,0,2,0,0,0,1,1,5,,,,
10126,141620,1,0,1,1,0,0,1,1,5,,,,
10127,141624,1,0,0,0,1,3,0,0,5,,,,
10178,141731,1,0,2,1,0,0,1,0,5,,,,
10213,141798,1,0,0,0,0,1,2,1,5,,,,
10220,141813,1,0,0,0,1,0,3,0,5,,,,
10258,141899,1,0,1,0,1,2,0,0,5,,,,
10296,141969,1,0,1,0,0,1,2,0,5,,,,
10298,141972,1,0,1,0,0,2,1,0,5,,,,
10322,142015,1,0,1,0,1,2,0,0,5,,,,
10338,142037,1,0,0,0,0,2,0,2,5,,,,
10343,142045,1,0,0,0,0,1,1,2,5,,,,
10355,142064,1,0,0,0,0,4,0,0,5,,,,
10402,142144,1,0,1,1,0,1,1,0,5,,,,
10414,142171,1,0,1,0,0,1,1,1,5,,,,
10421,142186,1,0,1,1,1,0,1,0,5,,,,
10456,142276,1,0,1,0,0,1,2,0,5,,,,
10470,142301,1,0,1,0,0,1,2,0,5,,,,
10471,142303,1,0,1,0,0,1,2,0,5,,,,
10487,142328,1,0,1,0,1,0,2,0,5,,,,
10488,142329,1,0,2,1,0,1,0,0,5,,,,
10491,142336,1,0,1,1,1,1,0,0,5,,,,
10492,142337,1,0,1,1,0,1,1,0,5,,,,
10494,142347,1,0,1,3,0,0,0,0,5,,,,
10521,142396,1,0,0,3,0,0,1,0,5,,,,
10522,142397,1,0,1,0,1,1,1,0,5,,,,
10547,142453,1,0,2,1,0,0,1,0,5,,,,
10568,142490,1,0,2,1,0,0,1,0,5,,,,
10570,142495,1,0,1,0,0,2,1,0,5,,,,
10575,142504,1,0,1,0,0,1,2,0,5,,,,
10578,142507,1,0,0,0,0,3,1,0,5,,,,
10581,142516,1,0,1,0,0,1,2,0,5,,,,
10586,142522,1,0,1,1,0,0,2,0,5,,,,
10590,142530,1,0,0,2,0,1,0,1,5,,,,
10598,142543,1,0,2,0,1,1,0,0,5,,,,
10620,142586,1,0,0,0,2,2,0,0,5,,,,
10711,142758,1,0,1,1,2,0,0,0,5,,,,
10734,142810,1,0,0,0,1,2,1,0,5,,,,
10741,142823,1,0,0,1,0,0,2,1,5,,,,
10746,142833,1,0,1,0,0,3,0,0,5,,,,
10808,142955,1,0,1,0,0,1,1,1,5,,,,
10837,143001,1,0,2,0,1,0,1,0,5,,,,
10886,143098,1,0,1,1,0,0,2,0,5,,,,
10899,143121,1,0,0,0,0,0,3,1,5,,,,
10907,143136,1,0,1,0,1,1,1,0,5,,,,
10922,143173,1,0,1,0,1,0,2,0,5,,,,
10926,143181,1,0,1,1,1,1,0,0,5,,,,
10950,143218,1,0,0,0,0,1,3,0,5,,,,
10971,143256,1,0,1,1,1,1,0,0,5,,,,
11009,143339,1,0,2,0,1,0,1,0,5,,,,
11011,143344,1,0,0,0,0,2,2,0,5,,,,
11031,143375,1,0,1,0,3,0,0,0,5,,,,
11065,143436,1,0,0,0,1,0,3,0,5,,,,
11069,143445,1,0,2,0,0,0,2,0,5,,,,
11108,143528,1,0,0,1,1,1,1,0,5,,,,
11110,143530,1,0,0,1,0,0,3,0,5,,,,
11115,143535,1,0,1,0,1,1,1,0,5,,,,
11162,143619,1,0,0,1,0,2,1,0,5,,,,
11175,143640,1,0,1,0,1,1,1,0,5,,,,
11239,143761,1,0,1,1,0,0,2,0,5,,,,
11241,143764,1,0,0,1,0,1,2,0,5,,,,
11242,143766,1,0,0,0,2,1,1,0,5,,,,
11244,143772,1,0,0,1,0,0,2,1,5,,,,
11265,143806,1,0,1,0,1,2,0,0,5,,,,
11276,143829,1,0,1,0,0,0,3,0,5,,,,
11298,143863,1,0,0,0,0,2,2,0,5,,,,
11309,143881,1,0,0,0,1,1,1,1,5,,,,
11322,143900,1,0,0,1,1,0,2,0,5,,,,
11323,143903,1,0,0,0,0,2,1,1,5,,,,
11349,143956,1,0,0,0,1,2,1,0,5,,,,
11352,143960,1,0,3,0,1,0,0,0,5,,,,
11393,144035,1,0,0,1,1,1,1,0,5,,,,
11433,144109,1,0,1,1,1,0,0,1,5,,,,
11456,144157,1,0,0,2,0,0,2,0,5,,,,
11468,144175,1,0,0,0,1,1,2,0,5,,,,
11479,144205,1,0,2,2,0,0,0,0,5,,,,
11509,144268,1,0,2,0,0,0,1,1,5,,,,
11563,144373,1,0,1,1,1,0,0,1,5,,,,
11574,144397,1,0,1,1,2,0,0,0,5,,,,
11585,144418,1,0,0,0,2,1,1,0,5,,,,
11595,144434,1,0,0,0,0,2,2,0,5,,,,
11603,144445,1,0,0,0,2,1,1,0,5,,,,
11604,144446,1,0,3,0,0,0,0,1,5,,,,
11612,144456,1,0,1,0,0,2,1,0,5,,,,
11618,144466,1,0,1,1,0,0,1,1,5,,,,
11630,144489,1,0,2,1,0,1,0,0,5,,,,
11664,144559,1,0,1,1,0,2,0,0,5,,,,
11677,144584,1,0,1,0,0,2,1,0,5,,,,
11682,144595,1,0,3,0,0,0,1,0,5,,,,
11690,144609,1,0,0,1,0,1,0,2,5,,,,
11699,144627,1,0,0,1,1,1,0,1,5,,,,
11706,144634,1,0,1,1,1,1,0,0,5,,,,
11719,144656,1,0,0,1,1,2,0,0,5,,,,
11723,144663,1,0,2,0,1,0,0,1,5,,,,
11724,144665,1,0,1,2,0,1,0,0,5,,,,
11748,144722,1,0,0,1,0,2,0,1,5,,,,
11758,144738,1,0,2,1,1,0,0,0,5,,,,
11770,144758,1,0,1,0,0,0,2,1,5,,,,
11781,144781,1,0,1,0,0,2,0,1,5,,,,
11798,144812,1,0,3,0,0,1,0,0,5,,,,
11819,144854,1,0,1,1,0,2,0,0,5,,,,
11834,144883,1,0,1,0,0,1,2,0,5,,,,
11842,144896,1,0,1,1,1,0,0,1,5,,,,
11843,144897,1,0,1,0,0,1,2,0,5,,,,
11848,144909,1,0,0,0,3,0,0,1,5,,,,
11854,144927,1,0,1,0,1,1,0,1,5,,,,
11856,144932,1,0,1,0,0,2,1,0,5,,,,
11867,144963,1,0,0,0,0,2,2,0,5,,,,
11875,144975,1,0,0,0,0,3,1,0,5,,,,
11878,144979,1,0,3,0,0,0,1,0,5,,,,
11908,145040,1,0,1,1,0,1,1,0,5,,,,
11952,145130,1,0,2,1,1,0,0,0,5,,,,
11957,145137,1,0,1,1,2,0,0,0,5,,,,
12021,145246,1,0,2,1,0,0,1,0,5,,,,
12043,145294,1,0,0,1,2,1,0,0,5,,,,
12064,145329,1,0,0,2,0,1,1,0,5,,,,
12071,145341,1,0,2,0,0,1,1,0,5,,,,
12076,145356,1,0,1,0,1,2,0,0,5,,,,
12092,145382,1,0,0,0,0,1,3,0,5,,,,
12105,145398,1,0,1,1,0,0,2,0,5,,,,
12120,145432,1,0,0,0,2,0,2,0,5,,,,
12144,145479,1,0,0,1,1,1,1,0,5,,,,
12169,145531,1,0,0,1,1,2,0,0,5,,,,
12184,145555,1,0,1,0,0,0,3,0,5,,,,
12212,145607,1,0,2,0,0,1,1,0,5,,,,
12226,145638,1,0,1,0,0,2,0,1,5,,,,
12229,145645,1,0,2,0,0,0,2,0,5,,,,
12237,145659,1,0,0,0,2,0,2,0,5,,,,
12249,145681,1,0,1,2,1,0,0,0,5,,,,
12253,145689,1,0,0,1,0,0,3,0,5,,,,
12295,145765,1,0,1,0,0,0,1,2,5,,,,
12298,145770,1,0,0,0,0,2,1,1,5,,,,
12303,145778,1,0,2,0,0,0,0,2,5,,,,
12305,145782,1,0,2,1,0,1,0,0,5,,,,
12313,145799,1,0,2,1,0,1,0,0,5,,,,
12336,145828,1,0,3,0,0,0,1,0,5,,,,
12341,145834,1,0,1,0,0,1,1,1,5,,,,
12354,145854,1,0,1,1,2,0,0,0,5,,,,
12385,145914,1,0,1,0,1,1,1,0,5,,,,
12387,145918,1,0,0,0,1,2,1,0,5,,,,
12419,145973,1,0,0,0,0,0,3,1,5,,,,
12422,145982,1,0,0,0,2,2,0,0,5,,,,
12453,146025,1,0,1,0,0,1,1,1,5,,,,
12455,146029,1,0,0,1,0,1,2,0,5,,,,
12478,146068,1,0,1,0,1,0,0,2,5,,,,
12502,146100,1,0,1,0,0,1,1,1,5,,,,
12509,146112,1,0,2,0,0,0,2,0,5,,,,
12521,146135,1,0,0,1,1,1,1,0,5,,,,
12540,146171,1,0,2,1,0,1,0,0,5,,,,
12542,146175,1,0,1,1,0,2,0,0,5,,,,
12559,146210,1,0,2,0,1,1,0,0,5,,,,
12640,146357,1,0,1,0,0,2,1,0,5,,,,
12660,146390,1,0,0,0,0,1,3,0,5,,,,
12689,146443,1,0,0,1,0,1,1,1,5,,,,
12700,146463,1,0,1,0,1,2,0,0,5,,,,
12707,146477,1,0,1,0,0,1,1,1,5,,,,
12709,146482,1,0,1,1,1,0,1,0,5,,,,
12744,146539,1,0,1,0,0,2,1,0,5,,,,
12746,146541,1,0,1,1,0,0,1,1,5,,,,
12751,146549,1,0,2,1,1,0,0,0,5,,,,
12768,146584,1,0,1,1,1,0,0,1,5,,,,
12774,146602,1,0,1,2,0,0,1,0,5,,,,
12782,146616,1,0,0,1,1,1,1,0,5,,,,
12805,146654,1,0,1,1,1,0,0,1,5,,,,
12808,146659,1,0,0,0,0,2,1,1,5,,,,
12835,146712,1,0,2,1,0,1,0,0,5,,,,
12841,146723,1,0,0,1,0,0,2,1,5,,,,
12882,146801,1,0,1,1,0,1,0,1,5,,,,
12908,146856,1,0,1,0,0,0,3,0,5,,,,
12926,146891,1,0,1,0,0,1,2,0,5,,,,
12927,146892,1,0,1,1,1,1,0,0,5,,,,
12943,146917,1,0,0,1,0,2,0,1,5,,,,
12948,146925,1,0,4,0,0,0,0,0,5,,,,
12952,146931,1,0,0,3,0,1,0,0,5,,,,
12960,146948,1,0,1,1,0,2,0,0,5,,,,
12975,146980,1,0,0,0,1,1,1,1,5,,,,
42,122393,0,0,0,1,0,1,3,0,5,,,,
77,122459,0,0,1,0,1,2,1,0,5,,,,
80,122464,0,0,1,0,0,3,0,1,5,,,,
84,122470,0,0,3,0,1,1,0,0,5,,,,
86,122473,0,0,2,1,0,1,1,0,5,,,,
138,122587,0,0,2,0,1,1,1,0,5,,,,
140,122589,0,0,0,1,1,1,2,0,5,,,,
150,122611,0,0,1,0,0,2,2,0,5,,,,
162,122632,0,0,0,0,1,1,2,1,5,,,,
174,122660,0,0,2,0,0,2,0,1,5,,,,
258,122824,0,0,0,1,0,2,2,0,5,,,,
260,122827,0,0,2,0,1,1,1,0,5,,,,
262,122830,0,0,1,0,0,1,3,0,5,,,,
263,122831,0,0,1,0,1,0,2,1,5,,,,
288,122876,0,0,2,1,0,0,1,1,5,,,,
291,122879,0,0,1,2,0,0,1,1,5,,,,
292,122881,0,0,0,0,0,2,2,1,5,,,,
311,122917,0,0,0,1,1,1,2,0,5,,,,
314,122921,0,0,2,0,1,1,1,0,5,,,,
320,122934,0,0,1,0,2,2,0,0,5,,,,
326,122944,0,0,1,0,1,2,1,0,5,,,,
347,122990,0,0,2,1,1,0,1,0,5,,,,
348,122991,0,0,1,0,0,2,2,0,5,,,,
357,123013,0,0,4,0,0,1,0,0,5,,,,
369,123033,0,0,2,2,0,1,0,0,5,,,,
414,123125,0,0,1,0,2,1,0,1,5,,,,
429,123156,0,0,1,1,1,2,0,0,5,,,,
444,123188,0,0,3,0,0,2,0,0,5,,,,
447,123196,0,0,1,0,2,1,1,0,5,,,,
463,123233,0,0,0,2,0,1,2,0,5,,,,
469,123243,0,0,2,0,0,2,1,0,5,,,,
489,123280,0,0,2,1,1,0,0,1,5,,,,
509,123325,0,0,2,0,1,0,1,1,5,,,,
512,123328,0,0,0,1,0,1,3,0,5,,,,
530,123360,0,0,2,0,0,2,1,0,5,,,,
560,123404,0,0,2,0,1,1,1,0,5,,,,
568,123420,0,0,0,1,1,3,0,0,5,,,,
583,123441,0,0,0,1,0,1,1,2,5,,,,
631,123548,0,0,2,1,0,0,1,1,5,,,,
645,123571,0,0,1,1,0,1,2,0,5,,,,
655,123587,0,0,2,0,1,1,1,0,5,,,,
658,123594,0,0,2,0,1,0,0,2,5,,,,
690,123645,0,0,5,0,0,0,0,0,5,,,,
699,123655,0,0,1,0,1,1,2,0,5,,,,
707,123670,0,0,3,0,0,1,1,0,5,,,,
730,123728,0,0,2,1,2,0,0,0,5,,,,
742,123746,0,0,1,0,2,1,1,0,5,,,,
750,123763,0,0,0,1,3,0,1,0,5,,,,
762,123787,0,0,2,0,0,1,2,0,5,,,,
767,123796,0,0,0,2,1,0,1,1,5,,,,
804,123870,0,0,1,0,0,2,2,0,5,,,,
808,123883,0,0,1,0,1,1,1,1,5,,,,
809,123885,0,0,0,1,0,4,0,0,5,,,,
828,123919,0,0,2,2,0,1,0,0,5,,,,
843,123956,0,0,3,0,1,0,1,0,5,,,,
858,123985,0,0,1,1,1,0,2,0,5,,,,
862,123993,0,0,2,0,1,0,1,1,5,,,,
902,124096,0,0,2,0,0,1,2,0,5,,,,
935,124171,0,0,1,0,1,1,2,0,5,,,,
955,124203,0,0,0,0,0,1,4,0,5,,,,
960,124208,0,0,2,0,0,2,1,0,5,,,,
962,124213,0,0,2,0,2,0,0,1,5,,,,
972,124231,0,0,3,0,0,0,2,0,5,,,,
977,124239,0,0,1,1,0,1,1,1,5,,,,
1016,124318,0,0,1,0,0,1,1,2,5,,,,
1035,124360,0,0,1,1,2,0,1,0,5,,,,
1045,124378,0,0,1,1,2,0,1,0,5,,,,
1057,124402,0,0,1,0,2,1,1,0,5,,,,
1073,124428,0,0,1,2,1,1,0,0,5,,,,
1089,124461,0,0,0,1,0,2,1,1,5,,,,
1100,124490,0,0,3,1,0,1,0,0,5,,,,
1110,124507,0,0,2,0,2,0,1,0,5,,,,
1133,124551,0,0,0,1,1,0,2,1,5,,,,
1140,124561,0,0,1,1,0,1,2,0,5,,,,
1142,124568,0,0,3,1,1,0,0,0,5,,,,
1144,124570,0,0,1,0,0,2,1,1,5,,,,
1180,124634,0,0,1,3,0,0,1,0,5,,,,
1185,124651,0,0,3,2,0,0,0,0,5,,,,
1192,124669,0,0,2,1,1,1,0,0,5,,,,
1206,124695,0,0,1,0,1,1,2,0,5,,,,
1211,124706,0,0,1,1,1,1,1,0,5,,,,
1212,124707,0,0,3,0,1,0,1,0,5,,,,
1240,124757,0,0,1,1,2,1,0,0,5,,,,
1249,124783,0,0,1,2,0,1,1,0,5,,,,
1262,124804,0,0,3,0,0,0,2,0,5,,,,
1270,124814,0,0,2,1,1,1,0,0,5,,,,
1280,124830,0,0,0,1,1,1,2,0,5,,,,
1289,124850,0,0,2,0,1,2,0,0,5,,,,
1292,124855,0,0,1,2,2,0,0,0,5,,,,
1310,124890,0,0,3,1,1,0,0,0,5,,,,
1316,124903,0,0,0,0,1,2,2,0,5,,,,
1322,124910,0,0,1,1,1,1,1,0,5,,,,
1329,124924,0,0,4,0,0,0,0,1,5,,,,
1337,124935,0,0,0,1,0,3,1,0,5,,,,
1376,125022,0,0,0,1,3,1,0,0,5,,,,
1396,125073,0,0,1,0,0,2,2,0,5,,,,
1443,125172,0,0,1,0,0,1,2,1,5,,,,
1466,125214,0,0,0,0,1,1,3,0,5,,,,
1478,125236,0,0,0,0,0,2,2,1,5,,,,
1482,125241,0,0,0,2,1,0,2,0,5,,,,
1495,125270,0,0,1,2,0,0,2,0,5,,,,
1507,125289,0,0,3,1,0,1,0,0,5,,,,
1517,125306,0,0,4,0,0,1,0,0,5,,,,
1524,125319,0,0,0,2,1,0,2,0,5,,,,
1532,125332,0,0,1,0,2,0,2,0,5,,,,
1545,125350,0,0,2,1,0,1,1,0,5,,,,
1546,125352,0,0,1,1,0,2,1,0,5,,,,
1555,125367,0,0,1,0,0,4,0,0,5,,,,
1557,125369,0,0,0,1,0,2,2,0,5,,,,
1579,125404,0,0,1,3,1,0,0,0,5,,,,
1594,125441,0,0,0,1,1,1,1,1,5,,,,
1596,125445,0,0,4,0,1,0,0,0,5,,,,
1613,125478,0,0,0,1,0,1,3,0,5,,,,
1686,125610,0,0,2,0,1,1,1,0,5,,,,
1715,125671,0,0,2,0,2,1,0,0,5,,,,
1723,125698,0,0,1,1,0,0,2,1,5,,,,
1731,125711,0,0,2,1,0,0,2,0,5,,,,
1742,125737,0,0,1,0,0,2,2,0,5,,,,
1762,125779,0,0,1,0,0,2,2,0,5,,,,
1764,125783,0,0,1,1,0,2,1,0,5,,,,
1776,125814,0,0,2,1,0,1,1,0,5,,,,
1801,125859,0,0,0,1,1,1,2,0,5,,,,
1821,125902,0,0,2,0,0,2,1,0,5,,,,
1836,125932,0,0,3,1,1,0,0,0,5,,,,
1856,125969,0,0,0,0,1,4,0,0,5,,,,
1884,126023,0,0,1,0,1,1,2,0,5,,,,
1893,126040,0,0,1,1,1,1,1,0,5,,,,
1916,126093,0,0,1,0,1,2,1,0,5,,,,
1992,126252,0,0,0,1,1,2,1,0,5,,,,
2005,126286,0,0,1,2,0,1,1,0,5,,,,
2022,126313,0,0,1,1,0,1,1,1,5,,,,
2024,126315,0,0,1,1,0,1,1,1,5,,,,
2031,126329,0,0,1,1,1,1,1,0,5,,,,
